"Quadrat","Date","Tag","Species","DBH","local_x","local_y","Code","stake_x","stake_y","global_x","global_y","Scientific Name","Common Name","Family","Type","Shirt","global_y_neg","global_x_neg"
"0201",2021-07-08,"00507","BETALL",16.4,4.245,10.916,NA,40,20,44.245,30.916,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-30.916,-44.245
"0201",2021-07-08,"00508","TSUCAN",10.9,2.031,11.14,NA,40,20,42.031,31.14,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-31.14,-42.031
"0201",2021-07-08,"00509","TSUCAN",30.5,12.286,18.23,NA,40,20,52.286,38.23,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-38.23,-52.286
"0201",2021-07-08,"00510","TSUCAN",13.3,11.573,18.876,NA,40,20,51.573,38.876,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-38.876,-51.573
"0201",2021-07-08,"00511","TSUCAN",6,14.321,16.24,NA,40,20,54.321,36.24,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-36.24,-54.321
"0201",2021-07-08,"00512","BETALL",23.4,14.881,16.289,NA,40,20,54.881,36.289,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-36.289,-54.881
"0201",2021-07-08,"00513","TSUCAN",7.5,19.232,19.672,NA,40,20,59.232,39.672,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-39.672,-59.232
"0201",2021-07-08,"00514","BETALL",20.7,19.283,19.225,NA,40,20,59.283,39.225,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-39.225,-59.283
"0201",2021-07-08,"00515","TSUCAN",25.2,18.189,16.513,"M",40,20,58.189,36.513,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-36.513,-58.189
"0201",2021-07-08,"00515-2","TSUCAN",22.5,18.189,16.513,NA,40,20,58.189,36.513,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-36.513,-58.189
"0201",2021-07-08,"00516","TSUCAN",27.6,16.764,16.09,"M",40,20,56.764,36.09,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-36.09,-56.764
"0201",2021-07-08,"00516-2","TSUCAN",11.7,16.764,16.09,NA,40,20,56.764,36.09,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-36.09,-56.764
"0201",2021-07-08,"00517","TSUCAN",8.4,18.927,14.001,NA,40,20,58.927,34.001,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-34.001,-58.927
"0201",2021-07-08,"00518","TSUCAN",26.8,17.299,12.459,NA,40,20,57.299,32.459,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-32.459,-57.299
"0201",2021-07-08,"00519","TSUCAN",26.8,16.586,11.812,NA,40,20,56.586,31.812,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-31.812,-56.586
"0201",2021-07-08,"00520","TSUCAN",4.6,18.011,10.12,NA,40,20,58.011,30.12,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-30.12,-58.011
"0201",2021-07-08,"00521","TSUCAN",9.3,12.337,11.115,NA,40,20,52.337,31.115,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-31.115,-52.337
"0201",2021-07-08,"00522","TSUCAN",18.3,11.421,12.21,NA,40,20,51.421,32.21,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-32.21,-51.421
"0201",2021-07-08,"00523","TSUCAN",45.3,10.606,13.155,NA,40,20,50.606,33.155,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-33.155,-50.606
"0201",2021-07-08,"00524","TSUCAN",39,9.97,18.13,NA,40,20,49.97,38.13,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-38.13,-49.97
"0303",2021-07-08,"00655","TSUCAN",12.7,2.442,0.762,NA,60,60,62.442,60.762,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-60.762,-62.442
"0303",2021-07-08,"00656","BETALL",28.5,1.172,0.732,NA,60,60,61.172,60.732,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-60.732,-61.172
"0303",2021-07-08,"00657","TSUCAN",10.1,1.818,2.347,NA,60,60,61.818,62.347,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-62.347,-61.818
"0303",2021-07-08,"00658","TSUCAN",5.7,1.612,1.878,NA,60,60,61.612,61.878,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-61.878,-61.612
"0303",2021-07-08,"00659","TSUCAN",8.7,3.11,3.519,NA,60,60,63.11,63.519,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-63.519,-63.11
"0303",2021-07-08,"00660","TSUCAN",33.7,0.32,9.274,NA,60,60,60.32,69.274,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-69.274,-60.32
"0303",2021-07-08,"00661","ACESAC",28,0.94,9.561,NA,60,60,60.94,69.561,"Acer saccharum","Sugar Maple","Sapindaceae","Deciduous","Acer saccharum",-69.561,-60.94
"0303",2021-07-08,"00662","TSUCAN",7.5,6.16,6.852,NA,60,60,66.16,66.852,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-66.852,-66.16
"0303",2021-07-08,"00663","TSUCAN",13.6,7.762,4.951,NA,60,60,67.762,64.951,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-64.951,-67.762
"0303",2021-07-08,"00664","TSUCAN",14.5,6.909,12.79,NA,60,60,66.909,72.79,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-72.79,-66.909
"0303",2021-07-08,"00665","TSUCAN",21,0.837,17.523,NA,60,60,60.837,77.523,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-77.523,-60.837
"0303",2021-07-08,"00666","TSUCAN",19,2.516,17.653,NA,60,60,62.516,77.653,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-77.653,-62.516
"0303",2021-07-08,"00667","TSUCAN",15.7,8.769,19.684,NA,60,60,68.769,79.684,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-79.684,-68.769
"0303",2021-07-08,"00668","TSUCAN",13.1,7.994,12.809,NA,60,60,67.994,72.809,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-72.809,-67.994
"0303",2021-07-08,"00669","TSUCAN",9.7,11.256,12.9,NA,60,60,71.256,72.9,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-72.9,-71.256
"0303",2021-07-08,"00670","TSUCAN",12.5,10.688,18.551,NA,60,60,70.688,78.551,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-78.551,-70.688
"0303",2021-07-08,"00671","TSUCAN",6.3,11.773,18.656,NA,60,60,71.773,78.656,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-78.656,-71.773
"0303",2021-07-08,"00672","TSUCAN",7.4,16.915,18.682,NA,60,60,76.915,78.682,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-78.682,-76.915
"0303",2021-07-08,"00673","FRAAME",13.5,17.536,17.614,NA,60,60,77.536,77.614,"Fraxinus americana","White Ash","Oleaceae","Deciduous","Fraxinus americana",-77.614,-77.536
"0303",2021-07-08,"00674","TSUCAN",7.9,19.086,16.416,NA,60,60,79.086,76.416,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-76.416,-79.086
"0303",2021-07-08,"00675","TSUCAN",16.7,18.001,14.176,NA,60,60,78.001,74.176,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-74.176,-78.001
"0303",2021-07-08,"00676","BETALL",35.7,15.753,14.775,"M",60,60,75.753,74.775,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-74.775,-75.753
"0303",2021-07-08,"00676-2","BETALL",14.1,15.753,14.775,NA,60,60,75.753,74.775,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-74.775,-75.753
"0303",2021-07-08,"00677","TSUCAN",8.3,15.184,14.593,NA,60,60,75.184,74.593,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-74.593,-75.184
"0303",2021-07-08,"00678","TSUCAN",7.6,14.977,14.281,NA,60,60,74.977,74.281,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-74.281,-74.977
"0303",2021-07-08,"00679","TSUCAN",8.9,16.424,12.614,NA,60,60,76.424,72.614,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-72.614,-76.424
"0303",2021-07-08,"00680","TSUCAN",24.2,18.207,10.999,NA,60,60,78.207,70.999,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-70.999,-78.207
"0303",2021-07-08,"00681","TSUCAN",11.2,14.797,13.63,NA,60,60,74.797,73.63,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-73.63,-74.797
"0303",2021-07-08,"00682","BETALL",39,13.194,12.848,NA,60,60,73.194,72.848,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-72.848,-73.194
"0303",2021-07-08,"00683","TSUCAN",12.5,13.349,6.748,NA,60,60,73.349,66.748,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-66.748,-73.349
"0303",2021-07-08,"00684","BETALL",22,16.011,4.587,NA,60,60,76.011,64.587,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-64.587,-76.011
"0303",2021-07-08,"00685","TSUCAN",19.3,17.277,3.441,NA,60,60,77.277,63.441,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-63.441,-77.277
"0303",2021-07-08,"00686","TSUCAN",9.8,18.388,2.243,NA,60,60,78.388,62.243,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-62.243,-78.388
"0303",2021-07-08,"00687","TSUCAN",13.2,16.812,2.477,NA,60,60,76.812,62.477,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-62.477,-76.812
"0303",2021-07-08,"00688","FRANIG",25.8,16.424,2.581,NA,60,60,76.424,62.581,"Fraxinus nigra","Black ash","Oleaceae","Deciduous","Fraxinus nigra",-62.581,-76.424
"0303",2021-07-08,"00689","TSUCAN",10.2,13.401,0.16,NA,60,60,73.401,60.16,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-60.16,-73.401
"0303",2021-07-08,"00690","TSUCAN",5.4,11.567,1.982,NA,60,60,71.567,61.982,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-61.982,-71.567
"0303",2021-07-08,"00691","ULMRUB",3.6,11.36,3.154,NA,60,60,71.36,63.154,"Ulmus rubra","Slippery elm","Ulmaceae","Deciduous","Ulmus rubra",-63.154,-71.36
"0303",2021-07-08,"00692","OSTVIR",6,13.349,3.831,NA,60,60,73.349,63.831,"Ostrya virginiana","Hophornbeam","Betulaceae","Deciduous","Ostrya virginiana",-63.831,-73.349
"0303",2021-07-08,"00693","FRANIG",44.7,10.016,5.055,NA,60,60,70.016,65.055,"Fraxinus nigra","Black ash","Oleaceae","Deciduous","Fraxinus nigra",-65.055,-70.016
"0303",2021-07-08,"00694","TSUCAN",12.3,11.386,7.79,NA,60,60,71.386,67.79,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-67.79,-71.386
"0403",2021-07-08,"00620","TSUCAN",8.5,2.208,3.725,NA,80,60,82.208,63.725,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-63.725,-82.208
"0403",2021-07-08,"00621","TSUCAN",9.4,2.661,9.391,NA,80,60,82.661,69.391,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-69.391,-82.661
"0403",2021-07-08,"00622","TSUCAN",8.6,3.016,9.906,NA,80,60,83.016,69.906,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-69.906,-83.016
"0403",2021-07-08,"00623","TSUCAN",15,0.757,9.318,NA,80,60,80.757,69.318,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-69.318,-80.757
"0403",2021-07-08,"00624","TSUCAN",20,3.625,9.538,NA,80,60,83.625,69.538,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-69.538,-83.625
"0403",2021-07-08,"00625","TSUCAN",28.3,9.285,8.583,NA,80,60,89.285,68.583,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-68.583,-89.285
"0403",2021-07-08,"00626","TSUCAN",18,4.945,3.484,NA,80,60,84.945,63.484,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-63.484,-84.945
"0403",2021-07-08,"00627","TSUCAN",16.6,4.234,4.048,NA,80,60,84.234,64.048,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-64.048,-84.234
"0403",2021-07-08,"00628","TSUCAN",12.8,4.158,14.914,NA,80,60,84.158,74.914,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-74.914,-84.158
"0403",2021-07-08,"00629","CARCAR",18.2,4.285,16.458,NA,80,60,84.285,76.458,"Carpinus caroliniana","Musclewood","Betulaceae","Deciduous","Carpinus caroliniana",-76.458,-84.285
"0403",2021-07-08,"00630","TSUCAN",6.2,4.031,16.85,NA,80,60,84.031,76.85,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-76.85,-84.031
"0403",2021-07-08,"00631","TSUCAN",7.1,3.777,17.218,NA,80,60,83.777,77.218,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-77.218,-83.777
"0403",2021-07-08,"00632","TSUCAN",8.1,3.6,17.537,NA,80,60,83.6,77.537,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-77.537,-83.6
"0403",2021-07-08,"00633","BETALL",27.5,0.986,19.35,NA,80,60,80.986,79.35,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-79.35,-80.986
"0403",2021-07-08,"00634","TSUCAN",8,7.382,17.757,NA,80,60,87.382,77.757,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-77.757,-87.382
"0403",2021-07-08,"00635","TSUCAN",7.3,8.6,18.689,NA,80,60,88.6,78.689,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-78.689,-88.6
"0403",2021-07-08,"00636","TSUCAN",9.2,6.239,16.581,NA,80,60,86.239,76.581,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-76.581,-86.239
"0403",2021-07-08,"00637","TSUCAN",8,6.265,14.865,NA,80,60,86.265,74.865,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-74.865,-86.265
"0403",2021-07-08,"00638","TSUCAN",16.7,8.321,14.89,NA,80,60,88.321,74.89,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-74.89,-88.321
"0403",2021-07-08,"00639","TSUCAN",11.7,9.894,14.498,NA,80,60,89.894,74.498,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-74.498,-89.894
"0403",2021-07-08,"00640","TSUCAN",11.4,4.107,13.615,NA,80,60,84.107,73.615,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-73.615,-84.107
"0403",2021-07-08,"00641","TSUCAN",11.7,2.788,12.414,NA,80,60,82.788,72.414,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-72.414,-82.788
"0403",2021-07-08,"00642","TSUCAN",19.7,5.097,11.801,NA,80,60,85.097,71.801,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-71.801,-85.097
"0403",2021-07-08,"00643","FRANIG",30.7,5.503,11.091,NA,80,60,85.503,71.091,"Fraxinus nigra","Black ash","Oleaceae","Deciduous","Fraxinus nigra",-71.091,-85.503
"0403",2021-07-08,"00644","TSUCAN",7,12.432,12.806,NA,80,60,92.432,72.806,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-72.806,-92.432
"0403",2021-07-08,"00645","TSUCAN",10.3,11.95,13.37,NA,80,60,91.95,73.37,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-73.37,-91.95
"0403",2021-07-08,"00646","TSUCAN",8.2,10.376,14.449,NA,80,60,90.376,74.449,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-74.449,-90.376
"0403",2021-07-08,"00647","FRANIG",13.3,15.681,16.85,NA,80,60,95.681,76.85,"Fraxinus nigra","Black ash","Oleaceae","Deciduous","Fraxinus nigra",-76.85,-95.681
"0403",2021-07-08,"00648","TSUCAN",10.5,18.321,19.203,NA,80,60,98.321,79.203,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-79.203,-98.321
"0403",2021-07-08,"00649","TSUCAN",7,16.036,14.154,NA,80,60,96.036,74.154,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-74.154,-96.036
"0403",2021-07-08,"00650","TSUCAN",7.5,18.219,13.836,NA,80,60,98.219,73.836,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-73.836,-98.219
"0403",2021-07-08,"00651","TSUCAN",9.7,17.915,12.341,NA,80,60,97.915,72.341,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-72.341,-97.915
"0403",2021-07-08,"00652","TSUCAN",10,19.92,11.605,NA,80,60,99.92,71.605,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-71.605,-99.92
"0403",2021-07-08,"00653","TSUCAN",12.5,14.894,12.757,NA,80,60,94.894,72.757,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-72.757,-94.894
"0403",2021-07-08,"00654","TSUCAN",84.5,19.615,1.475,NA,80,60,99.615,61.475,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-61.475,-99.615
"0402",2021-07-09,"00695","TSUCAN",14.7,0.73,1.976,NA,80,40,80.73,41.976,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-41.976,-80.73
"0402",2021-07-09,"00696","TSUCAN",6.9,2.221,2.8,NA,80,40,82.221,42.8,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-42.8,-82.221
"0402",2021-07-09,"00697","TSUCAN",36.1,3.519,5.611,NA,80,40,83.519,45.611,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-45.611,-83.519
"0402",2021-07-09,"00698","FRAAME",30,4.31,6.527,NA,80,40,84.31,46.527,"Fraxinus americana","White Ash","Oleaceae","Deciduous","Fraxinus americana",-46.527,-84.31
"0402",2021-07-09,"00699","TSUCAN",39.7,1.815,8.564,NA,80,40,81.815,48.564,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-48.564,-81.815
"0402",2021-07-09,"00700","FRANIG",34.3,1.471,9.868,NA,80,40,81.471,49.868,"Fraxinus nigra","Black ash","Oleaceae","Deciduous","Fraxinus nigra",-49.868,-81.471
"0402",2021-07-09,"00701","TSUCAN",27.2,6.988,8.381,NA,80,40,86.988,48.381,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-48.381,-86.988
"0402",2021-07-09,"00702","ACESAC",36.5,9.868,7.872,NA,80,40,89.868,47.872,"Acer saccharum","Sugar Maple","Sapindaceae","Deciduous","Acer saccharum",-47.872,-89.868
"0402",2021-07-09,"00703","TSUCAN",13.6,9.26,6.527,NA,80,40,89.26,46.527,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-46.527,-89.26
"0402",2021-07-09,"00704","TSUCAN",21,7.13,6.487,NA,80,40,87.13,46.487,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-46.487,-87.13
"0402",2021-07-09,"00705","TSUCAN",9.4,6.521,4.226,NA,80,40,86.521,44.226,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-44.226,-86.521
"0402",2021-07-09,"00706","TSUCAN",10.2,8.002,3.534,NA,80,40,88.002,43.534,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-43.534,-88.002
"0402",2021-07-09,"00707","TSUCAN",26.9,9.3,0.234,NA,80,40,89.3,40.234,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-40.234,-89.3
"0402",2021-07-09,"00708","FRAAME",39.9,8.57,0.234,NA,80,40,88.57,40.234,"Fraxinus americana","White Ash","Oleaceae","Deciduous","Fraxinus americana",-40.234,-88.57
"0402",2021-07-09,"00709","TSUCAN",25.4,7.495,0.214,NA,80,40,87.495,40.214,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-40.214,-87.495
"0402",2021-07-09,"00710","TSUCAN",8.4,1.917,0.58,NA,80,40,81.917,40.58,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-40.58,-81.917
"0402",2021-07-09,"00711","FRANIG",31.8,0.233,19.562,NA,80,40,80.233,59.562,"Fraxinus nigra","Black ash","Oleaceae","Deciduous","Fraxinus nigra",-59.562,-80.233
"0402",2021-07-09,"00712","BETALL",22.6,0.68,19.644,NA,80,40,80.68,59.644,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-59.644,-80.68
"0402",2021-07-09,"00713","TSUCAN",18.5,2.262,19.114,NA,80,40,82.262,59.114,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-59.114,-82.262
"0402",2021-07-09,"00714","TSUCAN",19.7,2.789,19.542,NA,80,40,82.789,59.542,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-59.542,-82.789
"0402",2021-07-09,"00715","TSUCAN",14.1,7.819,13.635,NA,80,40,87.819,53.635,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-53.635,-87.819
"0402",2021-07-09,"00716","TSUCAN",28.7,7.576,11.517,NA,80,40,87.576,51.517,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-51.517,-87.576
"0402",2021-07-09,"00717","FRAAME",40.9,3.58,10.377,NA,80,40,83.58,50.377,"Fraxinus americana","White Ash","Oleaceae","Deciduous","Fraxinus americana",-50.377,-83.58
"0402",2021-07-09,"00718","ACESAC",34,11.41,14.511,NA,80,40,91.41,54.511,"Acer saccharum","Sugar Maple","Sapindaceae","Deciduous","Acer saccharum",-54.511,-91.41
"0402",2021-07-09,"00719","TSUCAN",33.4,12.424,12.902,NA,80,40,92.424,52.902,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-52.902,-92.424
"0402",2021-07-09,"00720","TSUCAN",7.3,18.144,15.591,NA,80,40,98.144,55.591,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-55.591,-98.144
"0402",2021-07-09,"00721","TSUCAN",14.4,18.57,12.047,NA,80,40,98.57,52.047,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-52.047,-98.57
"0402",2021-07-09,"00722","TSUCAN",26.2,14.229,13.452,NA,80,40,94.229,53.452,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-53.452,-94.229
"0402",2021-07-09,"00723","TSUCAN",25.9,16.197,12.434,NA,80,40,96.197,52.434,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-52.434,-96.197
"0402",2021-07-09,"00724","TSUCAN",9.6,10.112,1.354,NA,80,40,90.112,41.354,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-41.354,-90.112
"0402",2021-07-09,"00725","TSUCAN",15.2,10.274,3.391,NA,80,40,90.274,43.391,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-43.391,-90.274
"0402",2021-07-09,"00726","TSUCAN",16.5,13.114,4.511,NA,80,40,93.114,44.511,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-44.511,-93.114
"0402",2021-07-09,"00727","TSUCAN",20,11.836,6.527,NA,80,40,91.836,46.527,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-46.527,-91.836
"0402",2021-07-09,"00728","FRAAME",43.7,10.943,8.646,NA,80,40,90.943,48.646,"Fraxinus americana","White Ash","Oleaceae","Deciduous","Fraxinus americana",-48.646,-90.943
"0402",2021-07-09,"00729","ACESAC",39.8,15.933,6.731,NA,80,40,95.933,46.731,"Acer saccharum","Sugar Maple","Sapindaceae","Deciduous","Acer saccharum",-46.731,-95.933
"0402",2021-07-09,"00730","TSUCAN",14.5,19.544,8.136,NA,80,40,99.544,48.136,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-48.136,-99.544
"0402",2021-07-09,"00731","TSUCAN",12.8,19.037,7.2,NA,80,40,99.037,47.2,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-47.2,-99.037
"0402",2021-07-09,"00732","TSUCAN",16.1,18.448,7.627,NA,80,40,98.448,47.627,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-47.627,-98.448
"0402",2021-07-09,"00733","TSUCAN",19.8,16.684,6.242,NA,80,40,96.684,46.242,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-46.242,-96.684
"0402",2021-07-09,"00734","TSUCAN",5.4,19.239,1.66,NA,80,40,99.239,41.66,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-41.66,-99.239
"0402",2021-07-09,"00735","FRANIG",58.5,14.899,4.776,NA,80,40,94.899,44.776,"Fraxinus nigra","Black ash","Oleaceae","Deciduous","Fraxinus nigra",-44.776,-94.899
"0402",2021-07-09,"00736","ACESAC",14.9,14.432,3.248,NA,80,40,94.432,43.248,"Acer saccharum","Sugar Maple","Sapindaceae","Deciduous","Acer saccharum",-43.248,-94.432
